Image,LPIPS
000138,0.25684821605682373
000139,0.2572448253631592
000140,0.4995860457420349
000141,0.38791924715042114
000142,0.41060930490493774
000143,0.4137905240058899
000144,0.3867264986038208
000145,0.5815038681030273
000146,0.6027454137802124
000147,0.5923932790756226
000148,0.47411489486694336
000149,0.4881170988082886
000150,0.5389400124549866
000151,0.5286770462989807
000152,0.4304681420326233
000153,0.5561373233795166
000154,0.6461489796638489
000155,0.5593863129615784
000156,0.2319142073392868
000157,0.23147614300251007
000158,0.2182105928659439
000159,0.18493133783340454
000160,0.2898828089237213
000161,0.342203825712204
000162,0.3438815772533417
000163,0.30629590153694153
000164,0.3428857922554016
000165,0.4530579745769501
000166,0.4547290802001953
000167,0.47488340735435486
000168,0.5070011019706726
000169,0.5695669651031494
000170,0.6030923128128052
000171,0.5421091914176941
000172,0.6194539666175842
000173,0.6725937724113464
000174,0.6701117753982544
000175,0.6957205533981323
000176,0.4395248293876648
000177,0.6028878092765808
000178,0.5607426166534424
000179,0.5761115550994873
000180,0.17934958636760712
000181,0.26249584555625916
000182,0.27815157175064087
000183,0.26777589321136475
000184,0.43542417883872986
000185,0.20651409029960632
000186,0.24206122756004333
000187,0.2557719945907593
000188,0.372750848531723
000189,0.27355146408081055
000190,0.2792230546474457
000191,0.2818557322025299
000192,0.6393219828605652
000193,0.17738547921180725
000194,0.17635402083396912
000195,0.1614736020565033
000196,0.32819604873657227
000197,0.4301683306694031
000198,0.47473955154418945
000199,0.47965383529663086
000200,0.6733561158180237
000201,0.5947409868240356
000202,0.5838744640350342
000203,0.5566167235374451
000204,0.544727087020874
000205,0.42054665088653564
000206,0.4125065207481384
000207,0.3719220459461212
000208,0.5471745133399963
000209,0.575975775718689
000210,0.5533604621887207
000211,0.4477701187133789
000212,0.32328760623931885
000213,0.5149614810943604
000214,0.47941672801971436
000215,0.5203668475151062
000216,0.1372232586145401
000217,0.25446218252182007
000218,0.3693980276584625
000219,0.3432818055152893
000220,0.5220476984977722
000221,0.40142130851745605
000222,0.35536643862724304
000223,0.340669184923172
000224,0.47747358679771423
000225,0.4498133957386017
000226,0.5099546313285828
000227,0.5464804768562317
000228,0.24196511507034302
000229,0.238877534866333
000230,0.28790491819381714
000231,0.25747397541999817
000232,0.3406744599342346
000233,0.3314554691314697
000234,0.3414788246154785
000235,0.330039381980896
000236,0.39431577920913696
000237,0.23762744665145874
000238,0.29359155893325806
000239,0.2826392352581024
000240,0.3673665225505829
000241,0.6352124810218811
000242,0.6252776980400085
000243,0.6103036403656006
000244,0.3070497214794159
000245,0.6562591791152954
000246,0.6097994446754456
000247,0.6287153959274292
000248,0.38758477568626404
000249,0.20750801265239716
000250,0.25253549218177795
000251,0.20734110474586487
000252,0.5290278792381287
000253,0.5830178260803223
000254,0.5937919020652771
000255,0.5725218653678894
000256,0.5350236892700195
000257,0.2973102629184723
000258,0.2702605426311493
000259,0.25645703077316284
000260,0.3241351544857025
000261,0.2560061812400818
000262,0.21134540438652039
000263,0.24216696619987488
000264,0.38371747732162476
000265,0.2973032593727112
000266,0.30718737840652466
000267,0.36043959856033325
000268,0.5085498094558716
000269,0.3173186779022217
000270,0.25479835271835327
000271,0.2931818664073944
000272,0.34158724546432495
000273,0.7054475545883179
000274,0.6980040073394775
000275,0.658991277217865
000276,0.299030065536499
000277,0.36531028151512146
000278,0.3886323571205139
000279,0.4422462582588196
000280,0.4526452124118805
000281,0.4633200168609619
000282,0.4954921007156372
000283,0.4311249852180481
000284,0.410381942987442
000285,0.29998692870140076
000286,0.3237614333629608
000287,0.32115116715431213
000288,0.47084006667137146
000289,0.35350537300109863
000290,0.3511683940887451
000291,0.3329053223133087
000292,0.17742682993412018
000293,0.5588754415512085
000294,0.600441575050354
000295,0.6035268306732178
000296,0.26161885261535645
000297,0.3583765923976898
000298,0.3790152370929718
000299,0.3051893711090088
000300,0.5133590698242188
000301,0.21489086747169495
000302,0.19965708255767822
000303,0.21685108542442322
000304,0.2743613123893738
000305,0.39986544847488403
000306,0.4053409695625305
000307,0.3478289246559143
000308,0.6030341386795044
000309,0.25451910495758057
000310,0.22601720690727234
000311,0.25346362590789795
000312,0.197265163064003
000313,0.5239391326904297
000314,0.508827269077301
000315,0.5757139325141907
000316,0.7473915815353394
000317,0.664537787437439
000318,0.6243768334388733
000319,0.5713293552398682
000320,0.3506183326244354
000321,0.25123080611228943
000322,0.27332884073257446
000323,0.3027413785457611
000324,0.3437800109386444
000325,0.20840944349765778
000326,0.20546787977218628
000327,0.21670296788215637
000328,0.6503222584724426
000329,0.15271218121051788
000330,0.15247294306755066
000331,0.1549587845802307
000332,0.3260055184364319
000333,0.19809690117835999
000334,0.1803271323442459
000335,0.2036329060792923
000336,0.3554611802101135
000337,0.38835039734840393
000338,0.4157210886478424
000339,0.40836623311042786
000340,0.44152265787124634
000341,0.46352919936180115
000342,0.4816429018974304
