Image,LPIPS
000295,0.7994188666343689
000296,0.34245845675468445
000297,0.19504044950008392
000298,0.20546230673789978
000299,0.2329983115196228
000300,0.5331099033355713
000301,0.1498395800590515
000302,0.1181601732969284
000303,0.10498758405447006
000304,0.2680138945579529
000305,0.3946351408958435
000306,0.3911083936691284
000307,0.4195787310600281
000308,0.15481434762477875
000309,0.41728585958480835
000310,0.4505816698074341
000311,0.44431638717651367
000312,0.2675633132457733
000313,0.3092191815376282
000314,0.3562558889389038
000315,0.3354276716709137
000316,0.3136316239833832
000317,0.4665679335594177
000318,0.3956727981567383
000319,0.38196861743927
000320,0.4054476320743561
000321,0.2426089495420456
000322,0.23955592513084412
000323,0.24355760216712952
000324,0.17676204442977905
000325,0.10992202162742615
000326,0.11498381197452545
000327,0.10841606557369232
000328,0.48853224515914917
000329,0.23038488626480103
000330,0.24366435408592224
000331,0.2378595918416977
000332,0.0729455053806305
000333,0.19800761342048645
000334,0.24043168127536774
000335,0.23401179909706116
000336,0.17226113379001617
000337,0.14385998249053955
000338,0.19439741969108582
000339,0.17601460218429565
000340,0.38694167137145996
000341,0.39295661449432373
000342,0.34183865785598755
000343,0.31835341453552246
000344,0.2860073745250702
000345,0.2789911925792694
000346,0.24949303269386292
000347,0.24899262189865112
000348,0.11229550093412399
000349,0.16904927790164948
000350,0.19001631438732147
000351,0.2170659303665161
000352,0.6639291048049927
000353,0.7080488801002502
000354,0.6730490326881409
000355,0.693372368812561
000356,0.279183954000473
000357,0.3013061583042145
000358,0.26144537329673767
000359,0.28580906987190247
000360,0.3203448951244354
000361,0.3552345037460327
000362,0.4118400812149048
000363,0.39332082867622375
000364,0.3971741497516632
000365,0.15695539116859436
000366,0.15534146130084991
000367,0.15807375311851501
000368,0.3426292836666107
000369,0.41406720876693726
000370,0.3646678030490875
000371,0.3756881058216095
000372,0.556386411190033
000373,0.34856081008911133
000374,0.34368765354156494
000375,0.3183738589286804
000376,0.4217410683631897
000377,0.33137047290802
000378,0.34351739287376404
000379,0.30608034133911133
000380,0.21750383079051971
000381,0.8208966851234436
000382,0.8393151164054871
000383,0.8432281613349915
000384,0.0790942907333374
000385,0.7271112203598022
000386,0.6881751418113708
000387,0.7073765993118286
000388,0.25008082389831543
000389,0.3259142339229584
000390,0.11768601089715958
000391,0.22630059719085693
000392,0.21820828318595886
000393,0.5719254016876221
000394,0.5893853902816772
000395,0.5049633979797363
000396,0.34672674536705017
000397,0.7767646312713623
