Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
001043,0.724775493144989,0.06577650457620621,0.0918206050992012
001044,0.4791940152645111,0.039197131991386414,0.06247737258672714
001045,0.24111229181289673,0.04447226598858833,0.05722213536500931
001046,0.2413320094347,0.04235478490591049,0.05485048517584801
001047,0.21930699050426483,0.043267663568258286,0.05660698190331459
001048,0.3498936891555786,0.0658327266573906,0.0821736603975296
001049,0.2554359436035156,0.0595763698220253,0.074310302734375
001050,0.2386942207813263,0.0649658814072609,0.0807339996099472
001051,0.3166312873363495,0.050588078796863556,0.06344398111104965
001052,0.38052278757095337,0.04922468215227127,0.06660545617341995
001053,0.188954696059227,0.021993886679410934,0.03522481396794319
001054,0.15635772049427032,0.03492624685168266,0.051321327686309814
001055,0.15535017848014832,0.021154019981622696,0.034141939133405685
001056,0.5553977489471436,0.054981473833322525,0.07200987637042999
001057,0.5252392292022705,0.07036866992712021,0.08990877866744995
001058,0.5398234128952026,0.06562579423189163,0.08373259752988815
001059,0.5762337446212769,0.06034157797694206,0.07741159200668335
001060,0.6008045077323914,0.029825495555996895,0.041076190769672394
001061,0.5482622385025024,0.025854092091321945,0.0386650487780571
001062,0.569855272769928,0.02554517239332199,0.03808538243174553
001063,0.489854097366333,0.033021628856658936,0.04828519746661186
001064,0.23438887298107147,0.041811879724264145,0.05663159862160683
001065,0.08037248253822327,0.04404892772436142,0.058154985308647156
001066,0.07128318399190903,0.04391564056277275,0.05772313103079796
001067,0.0839371532201767,0.03894226253032684,0.05159161239862442
001068,0.44803181290626526,0.018660815432667732,0.030926451086997986
001069,0.653117835521698,0.04107661172747612,0.06049027666449547
001070,0.6411277651786804,0.04545760154724121,0.06780808418989182
001071,0.6219099164009094,0.049770649522542953,0.07353238761425018
001072,0.5064190030097961,0.04839189350605011,0.06729508936405182
001073,0.5664694905281067,0.051829107105731964,0.07523548603057861
001074,0.6172506213188171,0.04592296853661537,0.06820923089981079
001075,0.5616062879562378,0.05200831964612007,0.07556742429733276
001076,0.5396133065223694,0.05702613666653633,0.07316538691520691
001077,0.5408933758735657,0.03643360361456871,0.04743698239326477
001078,0.5449429750442505,0.037085358053445816,0.04890397563576698
001079,0.5498836040496826,0.0374532975256443,0.049494706094264984
001080,0.4316810667514801,0.06747636198997498,0.08479796350002289
001081,0.02051747962832451,0.04185706749558449,0.05626801773905754
001082,0.025963041931390762,0.038795556873083115,0.05197346955537796
001083,0.025717154145240784,0.047714900225400925,0.06407716870307922
001084,0.5529235005378723,0.01666857674717903,0.030051102861762047
001085,0.45678257942199707,0.02164844423532486,0.03642876073718071
001086,0.4526989161968231,0.01674695312976837,0.03105379268527031
001087,0.49194687604904175,0.01559226494282484,0.028817612677812576
001088,0.5275861024856567,0.05753682181239128,0.07414408773183823
001089,0.5189903974533081,0.04425615072250366,0.05784773826599121
001090,0.46631506085395813,0.04473211616277695,0.05993293225765228
001091,0.5624674558639526,0.042819809168577194,0.05655078589916229
001092,0.6094282269477844,0.04753026366233826,0.06508109718561172
001093,0.176650732755661,0.01678505353629589,0.025677714496850967
001094,0.19495214521884918,0.014964955858886242,0.022828666493296623
001095,0.2313888967037201,0.013650007545948029,0.02060473896563053
001096,0.5616945028305054,0.04008175805211067,0.05592900142073631
001097,0.5992943048477173,0.029774989932775497,0.052372273057699203
001098,0.5850563645362854,0.029368605464696884,0.05244043469429016
001099,0.609732985496521,0.0285444725304842,0.05005427822470665
001100,0.4161851704120636,0.07309432327747345,0.09267459809780121
001101,0.09861769527196884,0.05872693285346031,0.07266414165496826
001102,0.2960779368877411,0.056085631251335144,0.07161958515644073
001103,0.2560860812664032,0.06276553124189377,0.07948918640613556
001104,0.2730135917663574,0.0669245794415474,0.08583065122365952
001105,0.511017918586731,0.025015302002429962,0.04325937479734421
001106,0.4702991247177124,0.03134872019290924,0.053494084626436234
001107,0.4755360782146454,0.033877234905958176,0.05592212453484535
001108,0.5213868618011475,0.0689530223608017,0.09070976078510284
001109,0.5227370858192444,0.061003610491752625,0.08401565998792648
001110,0.5609073042869568,0.061853911727666855,0.08659809082746506
001111,0.5116965174674988,0.06331491470336914,0.08700331300497055
001112,0.49261048436164856,0.04087793827056885,0.0582328699529171
001113,0.459218293428421,0.032007310539484024,0.04595779627561569
001114,0.43542852997779846,0.032189302146434784,0.04727562516927719
001115,0.4485614597797394,0.03368452563881874,0.04744620621204376
001116,0.7076044082641602,0.033149443566799164,0.046743642538785934
001117,0.3387126922607422,0.05376278609037399,0.06832379847764969
001118,0.39176249504089355,0.04321859031915665,0.054941575974226
001119,0.4001598060131073,0.04477442800998688,0.05671736225485802
001120,0.37694090604782104,0.057078614830970764,0.07402663677930832
001121,0.7013794779777527,0.037259072065353394,0.05708685889840126
001122,0.6993685960769653,0.03995762765407562,0.061566777527332306
001123,0.7155188918113708,0.03550722822546959,0.05509660392999649
001124,0.48206937313079834,0.016391338780522346,0.02585506998002529
001125,0.4573171138763428,0.04054407402873039,0.05570691451430321
001126,0.5445704460144043,0.03632628917694092,0.050939083099365234
001127,0.551909327507019,0.03711069002747536,0.052145179361104965
