Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
002114,0.7293086051940918,0.01593601331114769,0.02357768453657627
002115,0.7224646806716919,0.016961606219410896,0.025071246549487114
002116,0.6323555707931519,0.011787707917392254,0.017023250460624695
002117,0.6262935996055603,0.05949921905994415,0.08264946937561035
002118,0.6121898293495178,0.06103711947798729,0.08479434996843338
002119,0.6169245839118958,0.06411954015493393,0.08918275684118271
002120,0.7217355966567993,0.021961618214845657,0.03816595673561096
002121,0.7135595083236694,0.021678032353520393,0.02924717590212822
002122,0.7416138648986816,0.02044539526104927,0.027584051713347435
002123,0.7116873264312744,0.02143283188343048,0.0288899727165699
002124,0.6983908414840698,0.06971478462219238,0.09169990569353104
002125,0.7123636603355408,0.0655779018998146,0.08906593918800354
002126,0.7226295471191406,0.0670686811208725,0.09047940373420715
002127,0.6950079798698425,0.0726257860660553,0.097718745470047
002128,0.6346874833106995,0.043626680970191956,0.06553465873003006
002129,0.8078160285949707,0.006680739112198353,0.022119196131825447
002130,0.8106622099876404,0.005820607766509056,0.019306208938360214
002131,0.8423202633857727,0.006576207932084799,0.018796512857079506
002132,0.7427388429641724,0.026259426027536392,0.04048251360654831
002133,0.5697340369224548,0.05498063936829567,0.07276151329278946
002134,0.621665358543396,0.0549405962228775,0.07306743413209915
002135,0.6018132567405701,0.0524551123380661,0.0696588009595871
002136,0.7124134302139282,0.0486406609416008,0.0724838450551033
002137,0.7733426690101624,0.02272067777812481,0.032991673797369
002138,0.7762571573257446,0.02276037074625492,0.033123765140771866
002139,0.7881032228469849,0.02187506854534149,0.031415652483701706
002140,0.7224219441413879,0.022718993946909904,0.032474275678396225
002141,0.8596334457397461,0.005400178954005241,0.011410422623157501
002142,0.6379532217979431,0.00704563595354557,0.013862664811313152
002143,0.1831856071949005,0.024435771629214287,0.03169950842857361
002144,0.7476306557655334,0.012768418528139591,0.03140084818005562
002145,0.5045775175094604,0.05366295203566551,0.0689985603094101
002146,0.5414535999298096,0.049203500151634216,0.06347814202308655
002147,0.5253350734710693,0.05127829313278198,0.06621882319450378
002148,0.9164696931838989,0.005896149203181267,0.009944700635969639
002149,0.8644203543663025,0.006593844387680292,0.011397403664886951
002150,0.8661817312240601,0.005972230341285467,0.010728278197348118
002151,0.8588032722473145,0.00666526285931468,0.01153025683015585
002152,0.6999784111976624,0.03653986006975174,0.05521190166473389
002153,0.146703839302063,0.04254930466413498,0.053252507001161575
002154,0.13818737864494324,0.04269176349043846,0.05335874855518341
002155,0.14050519466400146,0.03969839960336685,0.04957907274365425
002156,0.7671400904655457,0.02914089895784855,0.0426250621676445
002157,0.7321203947067261,0.019748561084270477,0.029181236401200294
002158,0.631257951259613,0.026147184893488884,0.036248717457056046
002159,0.6698652505874634,0.021200263872742653,0.02985476702451706
002160,0.6103755235671997,0.025700349360704422,0.043990377336740494
002161,0.6046629548072815,0.045272521674633026,0.06182892993092537
002162,0.6192777156829834,0.04380011931061745,0.06056024134159088
002163,0.61920166015625,0.041824840009212494,0.05921737849712372
002164,0.7110415697097778,0.03518034517765045,0.05842352285981178
002165,0.38441646099090576,0.011556044220924377,0.015093698166310787
002166,0.4356015622615814,0.010566271841526031,0.0136481374502182
002167,0.41996821761131287,0.011131771840155125,0.01446036621928215
002168,0.5899977684020996,0.012132489122450352,0.017273815348744392
002169,0.7518109679222107,0.015184571966528893,0.023587433621287346
002170,0.8105629682540894,0.012454028241336346,0.01948675327003002
002171,0.7996729016304016,0.012017760425806046,0.019797515124082565
002172,0.6704920530319214,0.02426540106534958,0.039987098425626755
002173,0.7758282423019409,0.027560602873563766,0.04851670190691948
002174,0.7622796893119812,0.026795769110322,0.04834404215216637
002175,0.7901808023452759,0.02425120212137699,0.043337106704711914
002176,0.8869195580482483,0.015325088985264301,0.024207964539527893
002177,0.4408112168312073,0.03035591170191765,0.03825140371918678
002178,0.43853721022605896,0.030926058068871498,0.038989223539829254
002179,0.43311840295791626,0.030552774667739868,0.03850245848298073
002180,0.622235894203186,0.035039741545915604,0.05337486043572426
002181,0.8429133892059326,0.016880206763744354,0.023786636069417
002182,0.8475018739700317,0.017755869776010513,0.025147000327706337
002183,0.8490027785301208,0.017036745324730873,0.023739231750369072
002184,0.7040265202522278,0.03198567405343056,0.05759470909833908
002185,0.778667688369751,0.008448604494333267,0.014795398339629173
002186,0.7314865589141846,0.008795270696282387,0.015289733186364174
002187,0.7565047740936279,0.008724597282707691,0.0157009270042181
002188,0.7481405735015869,0.045635443180799484,0.06642045080661774
002189,0.6130530834197998,0.02643006667494774,0.05104910209774971
002190,0.5665196776390076,0.02986196242272854,0.05729803070425987
002191,0.6052999496459961,0.02350776456296444,0.048916738480329514
002192,0.21775497496128082,0.019269146025180817,0.024303534999489784
002193,0.15954197943210602,0.015656769275665283,0.01972188428044319
002194,0.1791040450334549,0.015396513044834137,0.01936131902039051
002195,0.16262251138687134,0.015771733596920967,0.01983146369457245
002196,0.8081487417221069,0.032912254333496094,0.05846653878688812
002197,0.7803884148597717,0.010870066471397877,0.017025968059897423
002198,0.7659268975257874,0.013205892406404018,0.018929312005639076
002199,0.8005410432815552,0.010485054925084114,0.016244087368249893
002200,0.5676910877227783,0.030889250338077545,0.048959240317344666
002201,0.7083073854446411,0.029955832287669182,0.04130033403635025
